speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
68.3359173032212,6.9434149663338,116.5,-1.91661642766314,5.93684986830151,1,3,2175.19980590533,182.480019409467,55.7415479643642,-2.88078948776336,172.847369265801,0,92.106561866099,0,-188,1,94.2477796076938,1.4,1.5,109.754083924973,-0.976838492501918,-0.032375740892042,52.5233740458554,65.11667203378,0,3018.59921051224,
68.6156017862796,6.95658520001935,116.75,-1.93233714559253,5.89891842755442,1,3,2184.1024395023,181.58975604977,55.696627629855,-2.90441867005431,174.265120203259,0,92.0028014431104,0,-188,1,94.2477796076938,1.4,1.5,109.67672956144,-0.980893192420345,-0.0322399125694491,52.4370106192774,65.3586837895636,0,3018.57558132995,
68.8923730515972,6.9697017504331,117,-1.94795732560105,5.86136633546826,1,3,2192.91234249852,180.708765750148,55.6499838157682,-2.92789673781791,175.673804269074,0,91.8988524832656,0,-188,1,94.2477796076938,1.4,1.5,109.599372768603,-0.984908907783994,-0.0320606193127218,52.3509767269988,65.6008042726436,0,3018.55210326218,
69.1662838589684,6.98276560583733,117.25,-1.96347797759858,5.82418689021023,1,3,2201.6311942904,179.75532085644,55.5764593460935,-2.95122520900932,177.073512540559,0,91.7909934600315,0,-188,1,94.2477796076938,1.4,1.5,109.522013545336,-0.988883801712232,-0.0318627163201098,52.2652725164318,65.8430330352156,0,3018.52877479099,
69.4372440514787,6.99577772604658,117.5,-1.97889203336971,5.78435481162055,1,3,2210.25612509423,178.461581235866,55.3926178342421,-2.97439345967667,178.4636075806,0,91.6665720457068,0,-188,1,94.2477796076938,1.4,1.5,109.444651890557,-0.992814876858449,-0.0316367525083352,52.1798981343805,66.0853696292749,0,3018.50560654032,
69.7047020437075,7.00873906995206,117.75,-1.99416596360407,5.73195860490928,1,3,2218.76957740076,177.184563389886,55.2080790140471,-2.99735109325473,179.841065595284,0,91.5417262206437,0,-188,1,94.2477796076938,1.4,1.5,109.36728780316,-0.996701040833644,-0.03139783519402,52.0948537270399,66.327813606618,0,3018.48264890675,
69.9687290004119,7.02165068098564,118,-2.00930154892841,5.6802223298124,1,3,2227.17381645456,175.923927531816,55.0229125265681,-3.02010078613233,181.20604716794,0,91.4164581575006,0,-188,1,94.2477796076938,1.4,1.5,109.289921282057,-1.00053962180928,-0.0311328507907014,52.0101394399963,66.5703645188432,0,3018.45989921387,
70.2293938834237,7.03451357006277,118.25,-2.02430053406269,5.62913288869592,1,3,2235.47103737892,174.679344393162,54.8371848579915,-3.04264516072827,182.558709643696,0,91.2907700355229,0,-188,1,94.2477796076938,1.4,1.5,109.212552326148,-1.00433038529747,-0.0308614823480926,51.9257554182262,66.8130219173513,0,3018.43735483927,
70.4867635454962,7.04732871697254,118.5,-2.03916462893957,5.57867758374406,1,3,2243.66336816307,173.45049477554,54.6509594953641,-3.06498678717391,183.899207230435,0,91.164664041056,0,-188,1,94.2477796076938,1.4,1.5,109.135180934332,-1.00807388924878,-0.0305902710153107,51.8417018060969,67.0557853533467,0,3018.41501321283,
70.7409028190718,7.06009707169235,118.75,-2.05389550977532,5.52884410004655,1,3,2251.75287248774,172.23706912684,54.4642970732686,-3.08712818492289,185.227691095373,0,91.0381423680362,0,-188,1,94.2477796076938,1.4,1.5,109.057807105535,-1.01177093637225,-0.0303213591673337,51.7579787473656,67.2986543778378,0,3018.39287181508,
70.9918746003015,7.07281955563211,119,-2.06849482009495,5.47962048959788,1,3,2259.74155239959,171.038767140061,54.277255512057,-3.10907182429191,186.544309457514,0,90.9112072184608,0,-188,1,94.2477796076938,1.4,1.5,108.980430838681,-1.01542239266252,-0.0300554208091371,51.6745863851795,67.5416285416385,0,3018.37092817571,
71.2397399286224,7.08549706281257,119.25,-2.08296417171401,5.43099515614907,1,3,2267.63135084427,169.85529737336,54.0898901482129,-3.13082012793647,187.849207676188,0,90.783860802838,0,-188,1,94.2477796076938,1.4,1.5,108.903052132692,-1.01902912748398,-0.0297926384035019,51.5915248620753,67.7847073953684,0,3018.34917987206,
71.4845580621789,7.09813046098193,119.5,-2.09730514567944,5.382956840857,1,3,2275.42415406708,168.686376889939,53.9022538573661,-3.15237547226493,189.142528335896,0,90.6561053406176,0,-188,1,94.2477796076938,1.4,1.5,108.825670986492,-1.02259199431719,-0.0295330312000126,51.5087943199792,68.0278904894537,0,3018.32762452774,
71.726386549348,7.11072059267467,119.75,-2.1115192931715,5.33549460868043,1,3,2283.12179388975,167.531730916537,53.7143971704459,-3.17374018879435,190.424411327661,0,90.527943060603,0,-188,1,94.2477796076938,1.4,1.5,108.748287399008,-1.0261118251061,-0.0292765657479238,51.4263949002063,68.2711773741287,0,3018.30625981121,
71.965281296613,7.12326827621622,120,-2.12560813636912,5.28859783547573,1,3,2290.72604987094,166.391092519359,53.5263683834201,-3.19491656545097,191.694993927058,0,90.3993762013455,0,-188,1,94.2477796076938,1.4,1.5,108.670901369181,-1.02958942893751,-0.0290231914458256,51.3443267434606,68.5145675994355,0,3018.28508343455,
72.2012966330114,7.13577430667681,120.25,-2.13957316928032,5.24225619574871,1,3,2298.2386513576,165.26420229636,53.3382136610341,-3.21590684781847,192.954410869108,0,90.270407011521,0,-188,1,94.2477796076938,1.4,1.5,108.593512895955,-1.03302559227738,-0.0287728535954212,51.2625899898346,68.758060715226,0,3018.26409315218,
72.4344853713646,7.14823945677757,120.5,-2.15341585853954,5.19645965102219,1,3,2305.66127943405,164.150808084892,53.1499771349336,-3.23671324033645,194.202794420187,0,90.1410377502907,0,-188,1,94.2477796076938,1.4,1.5,108.516121978272,-1.03642107963363,-0.0285254972129483,51.1811847788092,69.0016562711619,0,3018.24328675966,
72.6648988664848,7.16066447775184,120.75,-2.16713764417375,5.15119843878181,1,3,2312.99556877474,163.050664683788,52.9617009965268,-3.2573379074518,195.440274447108,0,90.0112706876451,0,-188,1,94.2477796076938,1.4,1.5,108.438728615082,-1.03977663431173,-0.0282810680891063,51.1001112492533,69.2453538167158,0,3018.22266209255,
72.8925870705401,7.1730501001643,121,-2.18073994033863,5.10646306196527,1,3,2320.24310940657,161.963533589015,52.7734255849147,-3.27778297472538,196.666978483523,0,89.881108104733,0,-188,1,94.2477796076938,1.4,1.5,108.361332805343,-1.04309297910853,-0.0280395125450682,51.0193695394237,69.4891529011722,0,3018.20221702527,
73.1175985857435,7.18539703469043,121.25,-2.19422413602653,5.06224427896263,1,3,2327.40544838601,160.889182742098,52.5851894701959,-3.29805052989604,197.883031793762,0,89.7505522941753,0,-188,1,94.2477796076938,1.4,1.5,108.283934548006,-1.04637081732148,-0.0278007803682268,50.9389597869644,69.7330530736281,0,3018.1819494701,
73.3399807145248,7.19770597285864,121.5,-2.2075915957475,5.01853309409759,1,3,2334.48409139618,159.827386290573,52.3970295324292,-3.31814262390424,199.088557434254,0,89.6196055603646,0,-188,1,94.2477796076938,1.4,1.5,108.206533842043,-1.04961083318241,-0.0275648202066207,50.858882128907,69.9770538829939,0,3018.1618573761,
73.5597795073291,7.20997758775725,121.75,-2.22084366018472,4.97532074856167,1,3,2341.48050426827,158.77792435976,52.208981036519,-3.33806127187725,200.283676312635,0,89.4882702197509,0,-188,1,94.2477796076938,1.4,1.5,108.129130686409,-1.05281369273161,-0.0273315835320362,50.77913670167,70.2211548779943,0,3018.14193872812,
73.7770398081781,7.22221253470826,122,-2.23398164682554,4.93259871177528,1,3,2348.39611443182,157.740582835227,52.0210777032673,-3.3578084540776,201.468507244656,0,89.3565486011133,0,-188,1,94.2477796076938,1.4,1.5,108.051725080068,-1.05598004443874,-0.0271010227278818,50.6997236410587,70.4653556071689,0,3018.12219154592,
73.991805298122,7.23441145190987,122.25,-2.24700685056934,4.89035867315116,1,3,2355.23231229784,156.715153155324,51.8333517768224,-3.37738611681676,202.643167009005,0,89.2244430458191,0,-188,1,94.2477796076938,1.4,1.5,107.974317021998,-1.05911051982362,-0.0268730912993825,50.6206430822649,70.7096556188735,0,3018.10261388318,
74.204118536698,7.24657496104948,122.5,-2.25992054431324,4.84859253423764,1,3,2361.99045257849,155.701432113227,51.6458340887367,-3.39679617333546,203.807770400128,0,89.09195590807,0,-188,1,94.2477796076938,1.4,1.5,107.896906511186,-1.06220573409981,-0.0266477442754999,50.5418951598667,70.9540544612805,0,3018.08320382666,
74.4140210015086,7.25870366788878,122.75,-2.27272397951675,4.80729240122033,1,3,2368.67185554684,154.699221667974,51.4585541188303,-3.41604050465244,204.962430279147,0,88.9590895551362,0,-188,1,94.2477796076938,1.4,1.5,107.819493546612,-1.06526628678912,-0.0264249381572229,50.4634800078282,71.1985516823797,0,3018.06395949535,
74.621553126021,7.27079816282249,123,-2.28541838674628,4.76645057776264,1,3,2375.27780824014,153.708328763979,51.271540053049,-3.43512096038286,206.107257622972,0,88.8258463675786,0,-188,1,94.2477796076938,1.4,1.5,107.742078127262,-1.06829276220028,-0.0262046299304001,50.3853977594993,71.4431468299798,0,3018.04487903962,
74.8267543356849,7.28285902141223,123.25,-2.29800497620048,4.72605955816622,1,3,2381.80956560943,152.728565158585,51.0848188384854,-3.45403935952789,207.242361571673,0,88.6922287394588,0,-188,1,94.2477796076938,1.4,1.5,107.664660252127,-1.07128572997538,-0.0259867778199103,50.3076485476154,71.6878394517081,0,3018.02596064047,
75.02966308246,7.29488680489677,123.5,-2.31048493821721,4.68611202083436,1,3,2388.2683516186,151.75974725721,50.8984162357279,-3.47279749123676,208.367849474205,0,88.5582390785388,0,-188,1,94.2477796076938,1.4,1.5,107.5872399202,-1.074245745645,-0.0257713415336445,50.2302325042972,71.9326290950126,0,3018.00720250876,
75.230316877837,7.30688206067995,123.75,-2.32285944376304,4.64660082202183,1,3,2394.65536029548,150.801695955678,50.7123568686858,-3.49139711554247,209.483826932548,0,88.4238798064691,0,-188,1,94.2477796076938,1.4,1.5,107.509817130483,-1.07717335099657,-0.0255582807941315,50.1531497610505,72.1775153071618,0,3017.98860288446,
75.4287523244319,7.31884532279755,124,-2.33512964490597,4.607518989856,1,3,2400.97175673753,149.878530407809,50.5348555029895,-3.50983996407237,210.590397844342,0,88.2910515784938,0,-188,1,94.2477796076938,1.4,1.5,107.432391881971,-1.08006925930468,-0.0253491736528561,50.0764004487658,72.4224976352462,0,3017.97016003593,
75.6250437704552,7.33077711236407,124.25,-2.34729907295905,4.56975890910261,1,3,2407.21990752178,149.097511559778,50.4023414612074,-3.52813134460183,211.68788067611,0,88.1683761596943,0,-188,1,94.2477796076938,1.4,1.5,107.354964173672,-1.08293504471758,-0.0251516627067493,49.9999846977181,72.6675756261786,0,3017.9518686554,
75.8194346435391,7.34267793192236,124.5,-2.35938184170028,4.5372895943042,1,3,2413.40756119043,148.324054851196,50.2697597254669,-3.54629247098602,212.777548259161,0,88.0454573786303,0,-188,1,94.2477796076938,1.4,1.5,107.277534004598,-1.08577171800253,-0.024960947462453,49.923902637567,72.9127488266956,0,3017.93370752901,
76.0119526544284,7.35454823937363,124.75,-2.37137877033223,4.50512553837211,1,3,2419.53559980388,147.558050024515,50.1371305367985,-3.56432457453556,213.859474472133,0,87.9222971097023,0,-188,1,94.2477796076938,1.4,1.5,107.200101373776,-1.08858090734802,-0.0247826453991672,49.8481543973558,73.1580167833578,0,3017.91567542546,
76.202624907102,7.36638848250081,125,-2.38329066634345,4.47326242059927,1,3,2425.60488610857,146.799389236428,50.0044734233287,-3.58222886895418,214.933732137251,0,87.7988972311567,0,-188,1,94.2477796076938,1.4,1.5,107.122666280225,-1.09136341302803,-0.0246095718052805,49.772740105512,73.403379042551,0,3017.89777113105,
76.3914779170853,7.37819909927545,125.25,-2.39511832576361,4.44169601306526,1,3,2431.6162641199,146.047966985013,49.8718072260596,-3.60000655072226,216.000393043335,0,87.6752596251762,0,-188,1,94.2477796076938,1.4,1.5,107.045228722961,-1.09411975372515,-0.0244393098460775,49.6976598898465,73.6488351504869,0,3017.87999344928,
76.5785376290572,7.38998051815279,125.5,-2.40686253341088,4.41042217786472,1,3,2437.57055968263,145.303680039671,49.7391501235666,-3.61765879946855,217.059527968113,0,87.5513861779658,0,-188,1,94.2477796076938,1.4,1.5,106.967788701012,-1.09685034885046,-0.0242710369463827,49.6229138775536,73.8943846532041,0,3017.86234120053,
76.7638294337862,7.40173315835545,125.75,-2.41852406313182,4.37943686444194,1,3,2443.46858101004,144.566427373745,49.6065196556676,-3.63518677833091,218.111206699855,0,87.4272787798341,0,-188,1,94.2477796076938,1.4,1.5,106.890346213421,-1.09955557947777,-0.0241044636736301,49.5485021952107,74.1400270965685,0,3017.84481322167,
76.9473781844243,7.41345743014645,126,-2.43010367803422,4.34873610702658,1,3,2449.31111920252,143.836110099685,49.4739327461123,-3.65259163430611,219.155498058367,0,87.3029393252685,0,-188,1,94.2477796076938,1.4,1.5,106.812901259222,-1.10223580858619,-0.0239394770866897,49.4744249687781,74.3857620262748,0,3017.82740836569,
77.1292082121906,7.42515373509193,126.25,-2.44160213071293,4.31831602216582,1,3,2455.09894874683,143.112631406647,49.341405724341,-3.66987449858938,220.192469915363,0,87.1783697130073,0,-188,1,94.2477796076938,1.4,1.5,106.735453837435,-1.10489138860593,-0.0237760293240876,49.4006823235989,74.6315889878468,0,3017.81012550141,
77.3093433414706,7.43682246631401,126.5,-2.45302016346918,4.28817280634859,1,3,2460.83282799671,142.395896500411,49.2089543463552,-3.68703648690398,221.222189214239,0,87.0535718461054,0,-188,1,94.2477796076938,1.4,1.5,106.658003947131,-1.10752266293636,-0.0236140843671707,49.3272743843985,74.8775075266384,0,3017.7929635131,
77.4878069043585,7.44846400873437,126.75,-2.46435850852343,4.25830273371771,1,3,2466.51349963579,141.685812545526,49.0765938147444,-3.70407869982122,222.244721989273,0,86.9285476319973,0,-188,1,94.2477796076938,1.4,1.5,106.580551587344,-1.11012996806802,-0.023453623673769,49.2542012752845,75.1235171878347,0,3017.77592130018,
77.664621754667,7.46007873930883,127,-2.47561788822215,4.22870215386597,1,3,2472.14169112352,140.98228860956,48.944338797907,-3.72100222307118,223.260133384271,0,86.8032989825544,0,-188,1,94.2477796076938,1.4,1.5,106.503096757151,-1.11271363298873,-0.0232946219521704,49.1814631197465,75.3696175164524,0,3017.75899777693,
77.8398102814282,7.47166702725341,127.25,-2.48679901523868,4.19936748971235,1,3,2477.71811512493,140.285235609384,48.8122034485047,-3.73780812784465,224.268487670679,0,86.6778278141388,0,-188,1,94.2477796076938,1.4,1.5,106.425639455595,-2.20664284930193,-9.88549820287606,49.1090600406559,75.6158080573409,0,3017.74219187216,
78.0133944219088,7.48322923426222,127.5,-2.49790259276838,4.17029523545498,1,3,2483.2434699249,139.594566259388,48.680201421185,-3.75449747108645,225.269848265187,0,86.5521360476524,0,-188,1,94.2477796076938,1.4,1.5,106.348179681743,1.0341508637184,29.3521058533522,49.0369921602657,75.862088355183,0,3017.72550252891,
77.9911878500962,7.49477530146351,127.75,-2.49648073543349,-1.02411646327183,1,3,2482.53661279028,139.682923401216,48.6971481931149,-3.75236033420066,225.14162005204,0,0,0,-188,1,94.2477796076938,1.5,1.4,106.043834734536,1.02180201976341,-0.112000726518597,48.9652596002098,76.108457954496,0,3017.7276396658,
77.9486195870714,7.5063213686648,128,14.6967454611488,0,1,3,2481.18162289443,139.852297138196,48.7295847888713,-3.74826531078412,224.895918647047,0,18.7952979168224,0,31.9,1,77.9486195870714,1.5,1.4,106.488981417869,4.62240102168139,32.656474208193,48.8965849868134,76.3490795336213,0,3017.73173468922,
77.9060513240466,7.51786743586608,128.25,14.6806978620133,-1.02411646327183,1,3,2479.82663299858,140.021670875177,48.7619569266504,-3.7441725230768,224.650351384608,100,86.6300248394601,0,31.9,1,77.9486195870714,1.4,1.5,106.934044419022,5.82099484499837,10.8709268253422,48.8260296659727,76.5892057173239,0,3017.73582747692,
77.8768270008699,7.52941981189727,128.5,14.6696858037352,-0.702701117691288,1,3,2478.89639390017,140.137950762479,48.7841440035497,-3.74136400222752,224.481840133651,93.8135840510935,86.6511391743954,0,31.9,1,77.9486195870714,1.4,1.5,107.379023924154,6.21786273037608,3.59752034208645,48.7535975631163,76.8288218359514,0,3017.73863599777,
77.8515934935598,7.5409765231124,128.75,14.6601808542477,-0.606514038089375,1,3,2478.09318641618,140.238351697978,48.803276816387,-3.73893985515775,224.336391309465,91.9748453136375,86.6693389864919,0,31.9,1,77.9486195870714,1.4,1.5,107.82392012418,6.34793515189527,1.1786356754743,48.6792927180951,77.0679132509489,0,3017.74106014484,
77.829182201295,7.55253698012571,129,14.6517415585994,-0.53850457255031,1,3,2477.37981282717,140.327523396603,48.8202507485156,-3.73678749297596,224.207249578558,90.679451381633,86.685479075923,0,31.9,1,77.9486195870714,1.4,1.5,108.268733214704,6.38924848353452,0.374234510578466,48.603119284936,77.3064653557513,0,3017.74321250702,
77.8089823707435,7.56410076602895,129.25,14.6441371027581,-0.485227250749876,1,3,2476.73683225079,140.407895968651,48.8355344481479,-3.73484804875598,224.090882925359,89.6676837007964,86.7000070651658,0,31.9,1,77.9486195870714,1.4,1.5,108.713463396044,6.40110535388914,0.107373880008747,48.5250815315892,77.5444635766736,0,3017.74515195124,
77.790604223241,7.57566755398296,129.5,14.637220155136,-0.441353381181065,1,3,2476.15183764682,140.481020294148,48.84942720656,-3.73308394697595,223.985036818557,88.8366354598132,86.7132088763329,0,31.9,1,77.9486195870714,1.4,1.5,109.158110873171,6.40324896115635,0.0194071188117614,48.4451838396671,77.7818933737998,0,3017.74691605302,
77.7737724782593,7.58723707460807,129.75,14.6308866575236,-0.40412086798186,1,3,2475.61606656388,140.547991679516,48.8621404383189,-3.73146864857815,223.888118914689,88.1329903571265,86.7252864875977,0,31.9,1,77.9486195870714,1.4,1.5,109.602675855707,6.40224398514593,-0.00909638740637046,48.3634307041781,78.0187402418692,0,3017.74853135142,
77.7582802466372,7.59880909910066,130,14.6250584071427,-0.371879412765644,1,3,2475.12293351544,140.60963331057,48.8738330119116,-3.72998220868688,223.798932521213,87.5249132870089,86.7363916651133,0,31.9,1,77.9486195870714,1.4,1.5,110.047158557899,6.40026664559727,-0.0178937154390423,48.2798267332518,78.2549897111607,0,3017.75001779131,
77.7439653332761,7.61038342915458,130.25,14.6196741015075,-0.343550322481243,1,3,2474.66727567117,140.666590541104,48.8846294298617,-3.72860899268552,223.716539561131,86.9916118918504,86.7466433275214,0,31.9,1,77.9486195870714,1.4,1.5,110.491559198596,6.39803307984979,-0.020208379839661,48.1943766478587,78.4906273483752,0,3017.75139100731,
77.7306966332846,7.62195989037755,130.5,14.6146841961176,-0.318383133381664,1,3,2474.24491983276,140.719385020905,48.8946302760269,-3.72733636471993,223.640181883196,86.5186334992934,86.7561375280094,0,31.9,1,77.9486195870714,1.4,1.5,110.93587800122,6.39577458447339,-0.0204301710342051,48.1070852815218,78.7256387575151,0,3017.75266363528,
77.7183656885109,7.63353832771288,130.75,14.6100477120175,-0.295831150432373,1,3,2473.85241367001,140.768448291248,48.9039187056199,-3.72615387349679,223.569232409808,86.0954600479962,86.7649536571312,0,31.9,1,77.9486195870714,1.4,1.5,111.380115193755,6.39356216909477,-0.0200099192975508,48.0179575800222,78.9600095807625,0,3017.7538461265,
77.7068811323034,7.64511860210525,131,14.6057301349461,-0.27548177132861,1,3,2473.48684889209,140.814143888489,48.9125647184242,-3.72505271648171,223.503162988903,85.7141617522886,86.7731585279119,0,31.9,1,77.9486195870714,1.4,1.5,111.824271008708,6.39141440305877,-0.0194221247030436,47.9269986010975,79.1937254993543,0,3017.75494728352,
77.696164865004,7.65670058798457,131.25,14.6017019687534,-0.257014725067072,1,3,2473.14573950965,140.856782561294,48.920628102545,-3.72402537096184,223.44152225771,85.3685902391381,86.7808091905644,0,31.9,1,77.9486195870714,1.4,1.5,112.268345683102,6.3893331367256,-0.0188179905431966,47.8342135141337,79.4267722344552,0,3017.75597462904,
77.6861493235684,7.66828417131283,131.5,14.5979377025131,-0.240175666232215,1,3,2472.8269349242,140.896633134475,48.9281605370852,-3.72306533061779,223.383919837067,85.0538684447824,86.7879549433079,0,31.9,1,77.9486195870714,1.4,1.5,112.712339458434,6.38731524750119,-0.018242443590288,47.7396075998494,79.6591355480282,0,3017.75693466938,
77.6767754733686,7.67986924803289,131.75,14.5944150507472,-0.224758742705203,1,3,2472.52855600518,140.933930499352,48.9352071392943,-3.72216691175009,223.330014705005,84.7660539229139,86.794638812095,0,31.9,1,77.9486195870714,1.4,1.5,113.15625258068,6.38535643896912,-0.0177060501852051,47.6431862499747,79.8908012437029,0,3017.75783308825,
77.667991293944,7.69145572281271,132,14.5911143804814,-0.210594670642436,1,3,2472.2489468899,140.968881638763,48.9418076315253,-3.72132510715518,223.27950642931,84.5019085745807,86.8008986668023,0,31.9,1,77.9486195870714,1.4,1.5,113.600085300226,6.38345241909908,-0.017208728135323,47.5449549669217,80.1217551676405,0,3017.75867489284,
77.6597506128455,7.70304350801233,132.25,14.5880182699828,-0.197542329571744,1,3,2471.98663786364,141.001670267045,48.9479972401207,-3.72053547358554,223.232128415132,84.2587363945938,86.8067680810477,0,31.9,1,77.9486195870714,1.4,1.5,114.043837871899,6.38159922687997,-0.0167474484581712,47.4449193634495,80.3519832093974,0,3017.75946452641,
77.6520121911089,7.71463252282242,132.5,14.5851111627001,-0.185482685864526,1,3,2471.74031624942,141.032460468822,48.9538074004214,-3.71979404349061,223.187642609437,84.034266202426,86.8122770065657,0,31.9,1,77.9486195870714,1.4,1.5,114.487510554893,6.37979328831285,-0.016318681752476,47.3430851623219,80.581471302785,0,3017.76020595651,
77.6447389946673,7.72622269253734,132.75,14.5823790915622,-0.174314302083527,1,3,2471.50880321627,141.061399597966,48.9592663184532,-3.71909725470157,223.145835282094,83.8265650083225,86.8174523104789,0,31.9,1,77.9486195870714,1.4,1.5,114.93110361278,6.37803139414819,-0.0159191047248149,47.2394581959584,80.8102054267273,0,3017.7609027453,
77.6378976058168,7.73781394793536,133,14.5798094562756,-0.163949954214611,1,3,2471.29103504564,141.088620619296,48.9643994246216,-3.71844189363327,223.106513617996,83.6339727776352,86.8223182092521,0,31.9,1,77.9486195870714,1.4,1.5,115.374617313468,6.37631065887628,-0.0155457687810284,47.1340444060788,81.0381716061159,0,3017.76155810637,
77.6314577419658,7.74940622474545,133.25,14.5773908412251,-0.154314040203907,1,3,2471.08604781269,141.114244023414,48.9692297446571,-3.71782504884146,223.069502930487,83.4550524760567,86.8268966234741,0,31.9,1,77.9486195870714,1.4,1.5,115.818051929178,6.37462847989995,-0.0151960976566707,47.0268498433406,81.265355912662,0,3017.76217495116,
77.6253918578026,7.76099946318484,133.5,14.5751128649459,-0.145340564840828,1,3,2470.89296472293,141.138379409634,48.9737782062045,-3.71724407263224,223.034644357935,83.2885512423958,86.8312074710612,0,31.9,1,77.9486195870714,1.4,1.5,116.261407736424,6.37298250169453,-0.0148678417600897,46.9178806669706,81.4917444657456,0,3017.76275592737,
77.6196748131972,7.77259360755514,133.75,14.5729660544779,-0.136971551778447,1,3,2470.71098554117,141.161126807354,48.9780638946889,-3.71669654901708,223.001792941025,83.1333698062387,86.8352689119246,0,31.9,1,77.9486195870714,1.4,1.5,116.704685015979,6.3713705848248,-0.0145590338087746,46.8071431443891,81.7173234332615,0,3017.76330345098,
77.6142835935262,7.78418860588727,134,14.5709417395611,-0.129155777071024,1,3,2470.53937768918,141.182577788853,48.9821042687254,-3.71618026672853,222.970816003712,82.98853811019,86.8390975539266,0,31.9,1,77.9486195870714,1.4,1.5,117.147884052871,6.3697907803822,-0.0142679394707159,46.6946436508276,81.9420790324629,0,3017.76381973327,
77.6091970722613,7.79578440962764,134.25,14.5690319628301,-0.121847748136274,1,3,2470.37746868869,141.202816413914,48.9859153429094,-3.71569319631618,222.941591778971,82.8531956669813,86.8427086276233,0,31.9,1,77.9486195870714,1.4,1.5,117.591005136331,6.36824130758505,-0.0139930284709259,46.5803886689405,82.1659975308018,0,3017.76430680368,
77.604395807968,7.80738097335916,134.5,14.5672294030336,-0.115006872447737,1,3,2470.22463969961,141.221920037548,48.9895118440489,-3.71523347056439,222.914008233863,82.7265755758717,86.846116135595,0,31.9,1,77.9486195870714,1.4,1.5,118.034048559793,6.36672053558313,-0.0137329363526457,46.4643847884098,82.3890652467657,0,3017.76476652944,
77.5998618695739,7.81897825455218,134.75,14.5655273089539,-0.108596774600319,1,3,2470.08031995819,141.239960005226,48.992907345579,-3.71479936763925,222.887962058355,82.6079913997844,86.8493329809007,0,31.9,1,77.9486195870714,1.4,1.5,118.477014620839,6.3652269669159,-0.013486449322285,46.3466387055431,82.6112685507122,0,3017.76520063236,
77.595578685052,7.83057621334124,135,14.5639194421903,-0.102584730636006,1,3,2469.94398196043,141.257002254946,48.9961143839054,-3.71438929649595,222.863357789757,82.4968263025309,86.852371078242,0,31.9,1,77.9486195870714,1.4,1.5,118.919903621211,6.36375922433468,-0.0132524736878216,46.2271572228654,82.8325938656999,0,3017.7656107035,
77.5915309096482,7.84217481232396,135.25,14.5624000273397,-0.0969411959391335,1,3,2469.81513726762,141.273107841547,48.9991445596673,-3.71400178417274,222.840107050364,82.3925239888523,86.8552414506999,0,31.9,1,77.9486195870714,1.4,1.5,119.362715866744,6.36231603819633,-0.0130300305429677,46.1059472487048,83.0530276683161,0,3017.76599821583,
77.5877043105344,7.85377401637947,135.5,14.5609637083936,-0.0916394084641556,1,3,2469.69333283478,141.288333395653,49.0020086263275,-3.71363546467056,222.818127880233,82.2945810953444,86.8579543143481,0,31.9,1,77.9486195870714,1.4,1.5,119.805451667388,6.36089623661251,-0.0128182307565221,45.9830157967707,83.2725564895011,0,3017.76636453533,
77.5840856653562,7.86537379250376,135.75,14.5596055103945,-0.0866550531132893,1,3,2469.5781477813,141.302731527338,49.0047165680448,-3.71328906917377,222.797344150426,82.2025407586353,86.8605191526133,0,31.9,1,77.9486195870714,1.4,1.5,120.248111337133,6.35949873596934,-0.0126162715180754,45.8583699857265,83.4911669153697,0,3017.76671093083,
77.5806626726073,7.87697410966006,136,14.5583208055674,-0.0819659761308388,1,3,2469.46919053807,141.316351182741,49.0072776684261,-3.7129614174123,222.777685044738,82.1159871460703,86.8629447819137,0,31.9,1,77.9486195870714,1.4,1.5,120.690695194015,6.35812253287734,-0.0124234233294115,45.7320170387558,83.7088455880287,0,3017.76703858259,
77.5774238721227,7.88857493864238,136.25,14.5571052832806,-0.0775519406980801,1,3,2469.36609631671,141.329237960412,49.0097005714779,-3.71265141000052,222.759084600031,82.0345407788929,86.8652394098365,0,31.9,1,77.9486195870714,1.4,1.5,121.133203560094,6.35676669746608,-0.0122390177862783,45.6039642831215,83.9255792063916,0,3017.76734859,
77.5743585742794,7.9001762519508,136.5,14.5559549233012,-0.0733944166912038,1,3,2469.26852485595,141.341434393007,49.011993335846,-3.7123580216162,222.741481296972,81.9578545122489,86.8674106868981,0,31.9,1,77.9486195870714,1.4,1.5,121.575636761389,6.35543036637805,-0.0120624502224009,45.4742191497195,84.1413545269893,0,3017.76764197838,
